"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","batch_size","class_weight","clf__C","clf__activation","clf__alpha","clf__batch_size","clf__class_weight","clf__colsample_bytree","clf__criterion","clf__hidden_layer_sizes","clf__learning_rate","clf__learning_rate_init","clf__max_depth","clf__max_features","clf__max_iter","clf__min_samples_leaf","clf__min_samples_split","clf__n_estimators","clf__penalty","clf__reg_alpha","clf__reg_lambda","clf__solver","clf__subsample","cv","dataset","dropout","epochs","hidden_layers","l2","lr","model","search_n_iter","val_accuracy","val_auc","val_f1","val_precision","val_recall"
"2025-08-12 22:38:58","14.4s","6dc1abda2a084de78e33a842bf9eee91","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","80","(64,)","0.001","0.001","mlp","","0.6403568977350721","0.8581365550064067","0.44842105263157905","0.3012729844413013","0.8765432098765432"
"2025-08-12 22:01:49","19.2s","f45174038ef5442c9401caba5833834a","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","80","(128, 64, 32)","1e-05","0.001","mlp","","0.7416787264833574","0.8825066682356633","0.44822256568778984","0.302713987473904","0.8630952380952381"
"2025-08-12 20:58:40","13.2s","728cacfc0ff148638c7d878f28767363","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.4","40","(64,)","0.001","0.001","mlp","","0.7380607814761215","0.8916902016160665","0.448170731707317","0.3012295081967213","0.875"
"2025-08-12 23:50:10","15.0s","43152576d33947abb0394cb36b97c272","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(128, 64, 32)","0.0001","0.001","mlp","","0.6259437199725463","0.8855973857804353","0.44782168186423504","0.2970430107526882","0.9094650205761317"
"2025-08-12 20:52:53","13.5s","90b9df2570b648c59d715a8f07a67bc5","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","80","(64,)","0.001","0.0005","mlp","","0.7821997105643994","0.8107937161685103","0.44770642201834865","0.32360742705570295","0.7261904761904762"
"2025-08-12 21:55:55","17.1s","66a0d30a1b274147a756bb35cee1dc1b","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","80","(128, 64, 32)","0.0001","0.001","mlp","","0.7460202604920405","0.8803198791872597","0.44724409448818897","0.30406852248394006","0.8452380952380952"
"2025-08-12 23:06:19","14.0s","80b6df8a4ff744d389236bb96c73a8c5","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","80","(128,)","0.001","0.001","mlp","","0.6280027453671929","0.8818211401956598","0.4469387755102041","0.2971506105834464","0.9012345679012346"
"2025-08-12 23:01:26","14.9s","ac88d0dcb87b49478ce9b8d6452ca1d3","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","80","(128,)","1e-05","0.0005","mlp","","0.6211393273850377","0.8806245381387245","0.4468937875751503","0.295364238410596","0.9176954732510288"
"2025-08-12 21:28:51","13.3s","062d9b69dac54cfd8ad984f2cba89d1d","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","40","(128, 64)","0.0001","0.0005","mlp","","0.743849493487699","0.8894151565074135","0.44687499999999997","0.3029661016949153","0.8511904761904762"
"2025-08-13 00:10:24","19.8s","278bd206f12e470e90011793e42ceb22","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","80","(128, 64, 32)","0.0001","0.001","mlp","","0.6238846945778997","0.8840143456654531","0.44646464646464656","0.2958500669344043","0.9094650205761317"
"2025-08-12 22:17:12","18.6s","4ad33590bc9a445488a3ece652b846f7","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.4","40","(128, 64, 32)","0.0001","0.0005","mlp","","0.7648335745296672","0.826777869302581","0.44633730834752977","0.3126491646778043","0.7797619047619048"
"2025-08-12 23:40:05","15.0s","728821221d9d44b38d3c3f37c39fddc7","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","40","(128, 64)","0.0001","0.001","mlp","","0.6286890871654084","0.8824923220859519","0.44626407369498466","0.2970027247956403","0.897119341563786"
"2025-08-12 20:56:45","13.6s","ee788765845f41bead25bd14e7b7b0b7","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.4","80","(64,)","0.0001","0.001","mlp","","0.7286541244573083","0.8719551659213933","0.44608567208271777","0.2966601178781925","0.8988095238095238"
"2025-08-13 00:02:38","15.7s","e5f8518f8e654b708bf1327947a37847","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","80","(128, 64, 32)","0.0001","0.0005","mlp","","0.6341798215511325","0.8715432437746184","0.44536940686784604","0.298050139275766","0.8806584362139918"
"2025-08-12 22:55:34","13.8s","2dc13d03f2ab4fbf83e65cce96f40e2a","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","80","(128,)","0.0001","0.0005","mlp","","0.6307481125600549","0.8745161049755595","0.445360824742268","0.297111416781293","0.8888888888888888"
"2025-08-12 23:18:05","14.8s","dc4c6cac5206472593ea42a3ab0596de","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(128, 64)","1e-05","0.001","mlp","","0.6334934797529169","0.8755533860787383","0.44490644490644493","0.29763560500695413","0.8806584362139918"
"2025-08-12 21:41:27","13.7s","a3fdf1cd06fa4d169a7a3615da36fffa","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","80","(128, 64)","0.001","0.0005","mlp","","0.7380607814761215","0.8792706126931827","0.44478527607361956","0.29958677685950413","0.8630952380952381"
"2025-08-12 22:51:07","14.0s","159f94ed7e6049f2b2ee51ad17fe6d9a","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","80","(128,)","1e-05","0.001","mlp","","0.6218256691832532","0.8887397373577128","0.44399596367305755","0.29411764705882354","0.9053497942386831"
"2025-08-12 23:07:23","15.7s","243f12164f8244ea9c1dc0691095ccc2","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","80","(128,)","0.001","0.0005","mlp","","0.6252573781743308","0.8822652049816612","0.4439918533604889","0.29499323410013534","0.897119341563786"
"2025-08-12 23:09:48","16.5s","41560784786047819ed4cac3068bf622","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","40","(128,)","1e-05","0.0005","mlp","","0.6286890871654084","0.8811431786903139","0.4439876670092497","0.2958904109589041","0.8888888888888888"
"2025-08-12 22:59:16","23.7s","c1eb9f69d3994b288cf218ee16ff35eb","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","80","(128,)","1e-05","0.001","mlp","","0.6286890871654084","0.8786313313130081","0.4439876670092497","0.2958904109589041","0.8888888888888888"
"2025-08-12 23:55:30","15.0s","cd9b90253a0a49c98416b59ea1f59a54","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","80","(128, 64, 32)","0.001","0.0005","mlp","","0.6424159231297186","0.869139870238168","0.44397011739594444","0.29971181556195964","0.8559670781893004"
"2025-08-12 22:51:36","16.3s","260256cf7074454e8eb5f4fc4009d05a","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","80","(128,)","1e-05","0.0005","mlp","","0.6245710363761153","0.8720754435563148","0.4435401831129196","0.2945945945945946","0.897119341563786"
"2025-08-12 22:14:49","16.9s","8395ea2a90044b7ea084a0259877f96b","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.4","40","(128, 64, 32)","1e-05","0.0005","mlp","","0.7221418234442837","0.8451400329489291","0.4434782608695652","0.29310344827586204","0.9107142857142857"
"2025-08-12 23:24:18","16.0s","8a15966fcccd49f0924d96e13430071f","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","80","(128, 64)","0.001","0.001","mlp","","0.6156485929993136","0.8900176947952896","0.4433399602385686","0.29226736566186107","0.9176954732510288"
"2025-08-12 22:16:01","20.9s","4773857b8c6f48a8bbf4c11ca27611fd","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.4","40","(128, 64, 32)","0.0001","0.001","mlp","","0.7286541244573083","0.8899054679532439","0.44279346210995535","0.29504950495049503","0.8869047619047619"
"2025-08-12 23:55:14","15.3s","e7d6270c80af4e2c9c373561e561013e","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(128, 64, 32)","0.001","0.0005","mlp","","0.6266300617707619","0.8785770943925805","0.4426229508196722","0.2946793997271487","0.8888888888888888"
"2025-08-12 21:43:16","15.1s","2e1b51270d6c49e2b39423549ec9c470","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.4","40","(128, 64)","1e-05","0.001","mlp","","0.7301013024602026","0.8825115713501217","0.4424514200298953","0.2954091816367265","0.8809523809523809"
"2025-08-12 21:47:05","15.8s","b193b42137b547d4ab40f8ae81021dad","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.4","80","(128, 64)","0.0001","0.0005","mlp","","0.7351664254703328","0.8899348866399936","0.4420731707317073","0.29713114754098363","0.8630952380952381"
"2025-08-12 23:16:47","14.6s","87be276957864616922a1126e8319618","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","80","(128,)","0.001","0.0005","mlp","","0.6170212765957447","0.8747161036196365","0.44200000000000006","0.2919418758256275","0.9094650205761317"
"2025-08-12 22:44:33","15.0s","a87f87c1a66a42e194c737418694f5fe","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","80","(64,)","0.0001","0.001","mlp","","0.63761153054221","0.8523332045206473","0.4418604651162791","0.2972972972972973","0.8600823045267489"
"2025-08-12 20:41:25","12.4s","f7e6e23fef764d1cbf2dc91a6b561f25","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","80","(64,)","0.0001","0.001","mlp","","0.7380607814761215","0.8798295677414294","0.441358024691358","0.29791666666666666","0.8511904761904762"
"2025-08-13 00:04:39","19.5s","962509e645164fd38860353608c70ca5","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","40","(128, 64, 32)","0.001","0.0005","mlp","","0.6245710363761153","0.8905532843845125","0.44126659856996936","0.29347826086956524","0.8888888888888888"
"2025-08-12 22:40:14","14.2s","b0fd7fbe372e4134a9f7361761863f3b","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","40","(64,)","0.001","0.0005","mlp","","0.6245710363761153","0.85868231401821","0.44126659856996936","0.29347826086956524","0.8888888888888888"
"2025-08-12 22:31:33","16.0s","15f8589437bc4bbba867c5426b5ed766","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","40","(64,)","1e-05","0.001","mlp","","0.6225120109814688","0.8899227801845411","0.44105691056910573","0.29284750337381915","0.8930041152263375"
"2025-08-13 00:05:36","17.2s","7a5e1ad57cb3495591ffb9d659011f16","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","80","(128, 64, 32)","0.001","0.0005","mlp","","0.6280027453671929","0.8683297062392797","0.4400826446280992","0.29379310344827586","0.8765432098765432"
"2025-08-13 00:11:02","17.3s","071fd26b46d44494a37a25ba2a754af3","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","80","(128, 64, 32)","0.0001","0.001","mlp","","0.6197666437886067","0.8809499596612905","0.4392712550607287","0.2912751677852349","0.8930041152263375"
"2025-08-12 22:54:34","16.1s","3004c471ae184a4d9480f4862a8a9ddf","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","80","(128,)","0.0001","0.0005","mlp","","0.6266300617707619","0.8814584307902997","0.4391752577319588","0.29298486932599727","0.8765432098765432"
"2025-08-12 23:40:35","14.2s","19ff7509153745528673f1bd7cf1c2b0","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","40","(128, 64)","0.0001","0.001","mlp","","0.6108442004118051","0.8745669520884604","0.4391691394658753","0.2890625","0.9135802469135802"
"2025-08-12 21:02:59","12.5s","1a4f7579a72d4caab203287d6ad5c173","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","40","(128,)","1e-05","0.0005","mlp","","0.731548480463097","0.8859192358986427","0.43872919818456885","0.29411764705882354","0.8630952380952381"
"2025-08-12 23:40:20","15.2s","c2a4b1d6746543c09fb13ad5159488b2","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","80","(128, 64)","0.0001","0.001","mlp","","0.608098833218943","0.8874346614599223","0.43854473942969513","0.28811369509043927","0.9176954732510288"
"2025-08-12 22:44:18","14.2s","a025b2664a5741289193d3e5b3d9a323","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","40","(64,)","0.0001","0.001","mlp","","0.6218256691832532","0.8817160561623312","0.4383282364933741","0.29132791327913277","0.8847736625514403"
"2025-08-12 22:38:29","14.8s","3826c79c6912487a8256f0416e7ceb7e","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","80","(64,)","0.001","0.001","mlp","","0.6197666437886067","0.8712313814821595","0.43813387423935096","0.29071332436069985","0.8888888888888888"
"2025-08-12 21:27:00","13.9s","6a577dcd6c974d069509b4864a11834a","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","40","(128, 64)","0.0001","0.001","mlp","","0.7286541244573083","0.8580695457754766","0.43778110944527737","0.2925851703406814","0.8690476190476191"
"2025-08-12 21:15:48","12.4s","45fbc80d40544168880b9cdd42275dcb","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","40","(128,)","0.001","0.0005","mlp","","0.7337192474674384","0.8508129363771868","0.4373088685015291","0.294238683127572","0.8511904761904762"
"2025-08-12 21:53:05","18.5s","fe7ca3d71f534435bd1e2c43c2d2d13e","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","80","(128, 64, 32)","1e-05","0.0005","mlp","","0.731548480463097","0.8886698831097515","0.43702579666160857","0.29327902240325865","0.8571428571428571"
"2025-08-12 23:11:57","14.4s","d6c3a245586149ddbcabe45009c7c7bf","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","40","(128,)","0.0001","0.001","mlp","","0.6156485929993136","0.8767669371733073","0.43661971830985913","0.28894806924101196","0.8930041152263375"
"2025-08-13 00:02:04","17.3s","ca501a27b1e24e4086956f8268d52def","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.2","80","(128, 64, 32)","0.0001","0.0005","mlp","","0.6225120109814688","0.8672280187930929","0.43647540983606564","0.29058663028649384","0.8765432098765432"
"2025-08-12 21:30:41","13.0s","794df73721844ce2ae2772e68d00b479","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","40","(128, 64)","0.001","0.001","mlp","","0.7308248914616498","0.8753334117831648","0.4363636363636364","0.2926829268292683","0.8571428571428571"
"2025-08-12 23:10:22","17.1s","6733ef52a1ef4e0db17b894bb5bf3fe6","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","40","(128,)","1e-05","0.0005","mlp","","0.609471516815374","0.886102467101918","0.4360753221010901","0.28720626631853785","0.9053497942386831"
"2025-08-12 22:41:20","14.9s","9a09e268748e4984a95dd231be28ccda","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","40","(64,)","1e-05","0.001","mlp","","0.6163349347975292","0.8753635568572418","0.4359233097880928","0.2887700534759358","0.8888888888888888"
"2025-08-12 21:15:10","12.0s","65584fbc9123495f96d1e0b2ad94dd12","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","80","(128,)","0.001","0.001","mlp","","0.7264833574529667","0.8763385502471168","0.43582089552238806","0.2908366533864542","0.8690476190476191"
"2025-08-13 00:10:44","17.4s","f4fff213d8b14bb69aa731745c5a7335","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","40","(128, 64, 32)","0.0001","0.001","mlp","","0.6101578586135896","0.8749127124561866","0.4353876739562625","0.2870249017038008","0.9012345679012346"
"2025-08-12 21:26:21","13.3s","97850ef9e5d44c4bbfe32a05f3fed5af","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","80","(128, 64)","1e-05","0.0005","mlp","","0.7416787264833574","0.841217541382286","0.43423137876386686","0.2958963282937365","0.8154761904761905"
"2025-08-12 20:59:20","12.6s","9a566c2f526441e494d3f712876868b5","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.4","80","(64,)","0.001","0.001","mlp","","0.7409551374819102","0.8506903585157293","0.43354430379746833","0.2952586206896552","0.8154761904761905"
"2025-08-12 23:50:25","14.6s","5dd43298db4f4c81a569662261e1fd0b","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","80","(128, 64, 32)","0.0001","0.001","mlp","","0.6012354152367879","0.8814380919451394","0.43317073170731707","0.28388746803069054","0.9135802469135802"
"2025-08-13 00:08:03","15.8s","48ff83dca40443eba9da90f34338674c","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","80","(128, 64, 32)","1e-05","0.001","mlp","","0.6101578586135896","0.8789601426431007","0.43313373253493015","0.2859025032938076","0.8930041152263375"
"2025-08-12 20:46:16","12.6s","c1fbf5fea06c4c33bb1ec68348777d97","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","40","(64,)","1e-05","0.001","mlp","","0.7192474674384949","0.877824193927983","0.4327485380116959","0.2868217054263566","0.8809523809523809"
"2025-08-12 21:51:06","13.7s","9e602c748ee248e5b79a2207f7ad8edd","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","True","","","","","","","","","","","","","","","","","","","","","","","original","0.4","80","(128, 64)","0.001","0.0005","mlp","","0.7380607814761215","0.840379108809916","0.432601880877743","0.2936170212765957","0.8214285714285714"
"2025-08-12 21:13:03","13.3s","fd430a19be514e91b0eed3129b70c7e6","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","80","(128,)","0.0001","0.0005","mlp","","0.7206946454413893","0.8790009413979759","0.4323529411764706","0.287109375","0.875"
"2025-08-12 20:47:06","13.2s","54825b7376454a2db9c411739c3b538d","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","True","","","","","","","","","","","","","","","","","","","","","","","original","0.2","40","(64,)","1e-05","0.0005","mlp","","0.7395079594790159","0.8321663920922571","0.43217665615141954","0.2939914163090129","0.8154761904761905"
"2025-08-12 22:27:34","15.1s","90a956def37745ecaa7d4ced966c1cee","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","80","(64,)","0.0001","0.0005","mlp","","0.6101578586135896","0.8795499691527514","0.432","0.285336856010568","0.8888888888888888"
"2025-08-12 22:25:04","20.4s","5e8bd11649804d80971e7cb4c1293619","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","80","(64,)","1e-05","0.0005","mlp","","0.608098833218943","0.880529623527976","0.43184079601990055","0.2847769028871391","0.8930041152263375"
"2025-08-12 22:29:42","12.9s","fda014b564c44cbd94d85c642b888f5f","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","256","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","40","(64,)","0.001","0.001","mlp","","0.6060398078242965","0.8726449312208052","0.4316831683168317","0.2842242503259452","0.897119341563786"
"2025-08-12 22:23:04","16.1s","2d78da8071094162950192de1e196b80","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","64","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.0","80","(64,)","1e-05","0.001","mlp","","0.6060398078242965","0.878444891899038","0.4316831683168317","0.2842242503259452","0.897119341563786"
"2025-08-12 22:45:48","14.4s","29ddfb864e6249258aafaa84896aa50c","mlp__smote","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","False","","","","","","","","","","","","","","","","","","","","","","","smote","0.4","40","(64,)","0.0001","0.0005","mlp","","0.609471516815374","0.8613026352363713","0.4315684315684316","0.2849604221635884","0.8888888888888888"
"2025-08-12 20:41:12","12.8s","803465a3f5ef474c85f2f53ef1151afc","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","40","(64,)","0.0001","0.001","mlp","","0.7344428364688856","0.8775251039460266","0.4310077519379844","0.2914046121593291","0.8273809523809523"
"2025-08-12 21:53:24","19.9s","1e84823d88674ff79db332e598220a36","mlp__original","LOCAL","c:\Users\jorge\anaconda3\Lib\site-packages\ipykernel_launcher.py","jorge","FINISHED","128","True","","","","","","","","","","","","","","","","","","","","","","","original","0.0","40","(128, 64, 32)","1e-05","0.0005","mlp","","0.7380607814761215","0.8672726916137129","0.4308176100628931","0.29273504273504275","0.8154761904761905"
